site,date,species,count,year,wnv,wee,sle,area,lat,lon
SGE017-EX,2024-05-30,CxEry,100.0,2024,False,False,False,SGE,37.1041,-113.5841
SGE017-EX,2024-05-30,CxEry,100.0,2024,False,False,False,SGE,37.1041,-113.5841
SGE017-EX,2024-05-30,CxEry,100.0,2024,False,False,False,SGE,37.1041,-113.5841
SGE017-EX,2024-05-30,CxEry,25.0,2024,False,False,False,SGE,37.1041,-113.5841
SGE017-EX,2024-05-30,CxEry,32.0,2024,,,,SGE,37.1041,-113.5841
HUR008,2024-06-04,CxTar,2.0,2024,,,,HUR,37.175,-113.3
HUR008,2024-06-04,AeVex,22.0,2024,,,,HUR,37.175,-113.3
HUR008,2024-06-04,AeVex,4.0,2024,,,,HUR,37.175,-113.3
ROC004,2024-06-04,CxTar,1.0,2024,,,,ROC,37.17,-113.352
SCL001,2024-06-04,CxTar,8.0,2024,False,False,False,SCL,37.137,-113.653
SCL001,2024-06-04,CxTar,3.0,2024,,,,SCL,37.137,-113.653
SCL001,2024-06-04,CuIno,1.0,2024,,,,SCL,37.137,-113.653
SCL001,2024-06-04,CuIno,1.0,2024,,,,SCL,37.137,-113.653
SCL004,2024-06-04,CxTar,32.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-04,CxTar,2.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-04,CxEry,100.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-04,CxEry,21.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-04,CxEry,2.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-04,CuIno,1.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-04,AnFre,4.0,2024,,,,SCL,37.149,-113.66
SCL005,2024-06-04,CxTar,6.0,2024,False,False,False,SCL,37.14,-113.65
SCL005,2024-06-04,AnFre,1.0,2024,,,,SCL,37.14,-113.65
SGE002,2024-06-04,CxTar,1.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-04,CxEry,3.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-04,CuIno,1.0,2024,,,,SGE,37.0977,-113.5685
SGE003,2024-06-04,CxTar,7.0,2024,False,False,False,SGE,37.1177,-113.5582
SGE003,2024-06-04,CxTar,1.0,2024,,,,SGE,37.1177,-113.5582
SGE003,2024-06-04,AeVex,1.0,2024,,,,SGE,37.1177,-113.5582
SGE007,2024-06-04,CxTar,1.0,2024,,,,SGE,37.085,-113.565
SGE007,2024-06-04,CxEry,27.0,2024,False,False,False,SGE,37.085,-113.565
SGE007,2024-06-04,CxEry,3.0,2024,,,,SGE,37.085,-113.565
SGE007,2024-06-04,CuIno,1.0,2024,,,,SGE,37.085,-113.565
SGE009,2024-06-04,CxTar,2.0,2024,,,,SGE,37.09,-113.62
SGE009,2024-06-04,CxTar,1.0,2024,,,,SGE,37.09,-113.62
SGE009,2024-06-04,CxPip/Qui,1.0,2024,,,,SGE,37.09,-113.62
SGE009-2,2024-06-04,CxEry,1.0,2024,,,,SGE,37.088,-113.622
SGE009-2,2024-06-04,CxTar,3.0,2024,,,,SGE,37.088,-113.622
SGE009-2,2024-06-04,CxPip/Qui,1.0,2024,,,,SGE,37.088,-113.622
SGE013,2024-06-04,CxTar,9.0,2024,False,False,False,SGE,37.135,-113.578
SGE013,2024-06-04,CxTar,1.0,2024,,,,SGE,37.135,-113.578
SGE013,2024-06-04,CxEry,15.0,2024,False,False,False,SGE,37.135,-113.578
SGE014,2024-06-04,CxTar,3.0,2024,,,,SGE,37.092,-113.582
SGE014,2024-06-04,AnFra,1.0,2024,,,,SGE,37.092,-113.582
SGE016,2024-06-04,AeVex,7.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-04,AnFre,3.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-04,CxEry,1.0,2024,,,,SGE,37.1041,-113.5841
SGE017,2024-06-04,CxEry,100.0,2024,False,False,False,SGE,37.135,-113.605
SGE017,2024-06-04,CxEry,100.0,2024,False,False,False,SGE,37.135,-113.605
SGE017,2024-06-04,CxEry,26.0,2024,,,,SGE,37.135,-113.605
SGE017,2024-06-04,CxTar,6.0,2024,False,False,False,SGE,37.135,-113.605
SGE017,2024-06-04,CxTar,3.0,2024,,,,SGE,37.135,-113.605
SGE017,2024-06-04,CuIno,1.0,2024,,,,SGE,37.135,-113.605
SGE018,2024-06-04,AeVex,2.0,2024,,,,SGE,37.07,-113.535
SGE018,2024-06-04,CxTar,4.0,2024,,,,SGE,37.07,-113.535
SGE018,2024-06-04,CxTar,3.0,2024,,,,SGE,37.07,-113.535
SPR002,2024-06-04,AeVex,1.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-04,AnFre,2.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-04,AnFre,4.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-04,CxTar,1.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-04,CxTar,3.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-04,CuIno,2.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-04,CuIno,1.0,2024,,,,SPR,37.188,-113.327
VIR008,2024-06-04,CxTar,8.0,2024,False,False,False,VIR,37.202,-113.254
VIR008,2024-06-04,CxTar,6.0,2024,,,,VIR,37.202,-113.254
VIR008,2024-06-04,AnFre,1.0,2024,,,,VIR,37.202,-113.254
VIR008,2024-06-04,CuIno,9.0,2024,,,,VIR,37.202,-113.254
VIR008,2024-06-04,CuIno,1.0,2024,,,,VIR,37.202,-113.254
WAS001,2024-06-04,CxEry,17.0,2024,False,False,False,WAS,37.129,-113.505
WAS001,2024-06-04,CxEry,10.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-04,CuIno,1.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-04,AeVex,787.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-04,AeVex,19.0,2024,,,,WAS,37.129,-113.505
WAS002,2024-06-04,CxTar,2.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-04,CxTar,1.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-04,CxEry,1.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-04,AeVex,1460.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-04,AeVex,7.0,2024,,,,WAS,37.135,-113.515
WAS005,2024-06-04,CxEry,1.0,2024,,,,WAS,37.14,-113.49
WAS005,2024-06-04,CxPip/Qui,1.0,2024,,,,WAS,37.14,-113.49
WAS006,2024-06-04,CxTar,2.0,2024,,,,WAS,37.13,-113.48
WAS006,2024-06-04,CxTar,3.0,2024,,,,WAS,37.13,-113.48
WAS006,2024-06-04,CuIno,1.0,2024,,,,WAS,37.13,-113.48
WAS008,2024-06-04,CxTar,1.0,2024,,,,WAS,37.15,-113.47
WAS008,2024-06-04,CxEry,40.0,2024,False,False,False,WAS,37.15,-113.47
WAS008,2024-06-04,CuIno,1.0,2024,,,,WAS,37.15,-113.47
WAS008,2024-06-04,AeVex,1.0,2024,,,,WAS,37.15,-113.47
WAS008,2024-06-04,AnFre,2.0,2024,,,,WAS,37.15,-113.47
WAS009,2024-06-04,CxTar,1.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-04,CxTar,5.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-04,CuIno,1.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-04,AeVex,2.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-04,AnFre,6.0,2024,,,,WAS,37.125,-113.57
IVI003,2024-06-04,CxTar,21.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxTar,10.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,False,False,False,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,100.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,76.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,CxEry,97.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-04,AnFre,4.0,2024,,,,IVI,37.168,-113.686
HUR009,2024-06-05,CxTar,1.0,2024,,,,HUR,37.16,-113.295
HUR009,2024-06-05,PsSig,5.0,2024,,,,HUR,37.16,-113.295
LAV001,2024-06-05,AeVex,58.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-05,AnFra,3.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-05,AnFre,1.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-05,OcNig,3.0,2024,,,,LAV,37.197,-113.274
LEE003,2024-06-05,CxTar,10.0,2024,False,False,False,LEE,37.23,-113.36
LEE003,2024-06-05,CxTar,12.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-05,CxEry,17.0,2024,False,False,False,LEE,37.23,-113.36
LEE003,2024-06-05,CxEry,5.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-05,CuIno,1.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-05,CuIno,1.0,2024,,,,LEE,37.23,-113.36
NHA002,2024-06-05,CxTar,4.0,2024,,,,NHA,37.485,-113.32
NHA002,2024-06-05,AnFre,2.0,2024,,,,NHA,37.485,-113.32
NHA002,2024-06-05,CuIno,4.0,2024,,,,NHA,37.485,-113.32
NHA003,2024-06-05,CxTar,11.0,2024,False,False,False,NHA,37.486,-113.321
NHA003,2024-06-05,CxEry,8.0,2024,False,False,False,NHA,37.486,-113.321
NHA003,2024-06-05,AnFre,8.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-05,AnFre,11.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-05,CuIno,1.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-05,OcNig,2.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-05,OcNig,3.0,2024,,,,NHA,37.486,-113.321
HUR008,2024-06-11,CxTar,1.0,2024,,,,HUR,37.175,-113.3
HUR008,2024-06-11,AeVex,2.0,2024,,,,HUR,37.175,-113.3
HUR008,2024-06-11,AeVex,8.0,2024,,,,HUR,37.175,-113.3
SCL001,2024-06-11,CxTar,2.0,2024,,,,SCL,37.137,-113.653
SCL001,2024-06-11,CxTar,2.0,2024,,,,SCL,37.137,-113.653
SCL001,2024-06-11,CuIno,1.0,2024,,,,SCL,37.137,-113.653
SCL004,2024-06-11,CxTar,20.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-11,CxTar,2.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-11,CxEry,56.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-11,CxEry,1.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-11,AnFre,2.0,2024,,,,SCL,37.149,-113.66
SCL005,2024-06-11,AnFra,1.0,2024,,,,SCL,37.14,-113.65
SGE002,2024-06-11,CxTar,4.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-11,CxEry,1.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-11,AnFre,1.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-11,CxThr,1.0,2024,,,,SGE,37.0977,-113.5685
SGE003,2024-06-11,CxTar,13.0,2024,False,False,False,SGE,37.1177,-113.5582
SGE003,2024-06-11,CxEry,1.0,2024,,,,SGE,37.1177,-113.5582
SGE007,2024-06-11,CxEry,9.0,2024,False,False,False,SGE,37.085,-113.565
SGE008-2,2024-06-11,CxTar,2.0,2024,,,,SGE,37.143,-113.525
SGE009,2024-06-11,CxTar,1.0,2024,,,,SGE,37.09,-113.62
SGE009-2,2024-06-11,CxTar,2.0,2024,,,,SGE,37.088,-113.622
SGE013,2024-06-11,CxTar,2.0,2024,,,,SGE,37.135,-113.578
SGE013,2024-06-11,CxEry,10.0,2024,False,False,False,SGE,37.135,-113.578
SGE013,2024-06-11,CxEry,1.0,2024,,,,SGE,37.135,-113.578
SGE014,2024-06-11,CxTar,26.0,2024,False,False,False,SGE,37.092,-113.582
SGE014,2024-06-11,AnFre,4.0,2024,,,,SGE,37.092,-113.582
SGE015,2024-06-11,CxTar,4.0,2024,,,,SGE,37.075,-113.52
SGE015,2024-06-11,CxPip/Qui,1.0,2024,,,,SGE,37.075,-113.52
SGE016,2024-06-11,CxTar,1.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-11,CxTar,1.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-11,CxEry,1.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-11,CuIno,5.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-11,AeVex,1.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-11,AnFre,4.0,2024,,,,SGE,37.1041,-113.5841
SGE017,2024-06-11,CxTar,3.0,2024,,,,SGE,37.135,-113.605
SGE017,2024-06-11,CxEry,72.0,2024,False,False,False,SGE,37.135,-113.605
SGE017,2024-06-11,CxEry,10.0,2024,,,,SGE,37.135,-113.605
SGE017,2024-06-11,CxPip/Qui,4.0,2024,,,,SGE,37.135,-113.605
SGE018,2024-06-11,CxTar,13.0,2024,False,False,False,SGE,37.07,-113.535
SGE018,2024-06-11,CxTar,5.0,2024,,,,SGE,37.07,-113.535
SGE018,2024-06-11,AeVex,1.0,2024,,,,SGE,37.07,-113.535
SPR002,2024-06-11,CxTar,3.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-11,CxTar,4.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-11,AnFre,1.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-11,CuIno,1.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-11,CuIno,1.0,2024,,,,SPR,37.188,-113.327
VIR008,2024-06-11,CxTar,8.0,2024,False,False,False,VIR,37.202,-113.254
VIR008,2024-06-11,CxTar,3.0,2024,,,,VIR,37.202,-113.254
VIR008,2024-06-11,CxEry,1.0,2024,,,,VIR,37.202,-113.254
VIR008,2024-06-11,CuIno,4.0,2024,,,,VIR,37.202,-113.254
VIR008,2024-06-11,CuIno,2.0,2024,,,,VIR,37.202,-113.254
WAS001,2024-06-11,AeVex,266.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-11,AeVex,4.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-11,CxEry,3.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-11,CxEry,3.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-11,CxTar,1.0,2024,,,,WAS,37.129,-113.505
WAS002,2024-06-11,CxEry,1.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-11,AeVex,155.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-11,AeVex,3.0,2024,,,,WAS,37.135,-113.515
WAS006,2024-06-11,CxTar,2.0,2024,,,,WAS,37.13,-113.48
WAS006,2024-06-11,CxTar,3.0,2024,,,,WAS,37.13,-113.48
WAS006,2024-06-11,CxPip/Qui,2.0,2024,,,,WAS,37.13,-113.48
WAS008,2024-06-11,CxEry,8.0,2024,False,False,False,WAS,37.15,-113.47
WAS008,2024-06-11,AnFre,1.0,2024,,,,WAS,37.15,-113.47
WAS009,2024-06-11,CxTar,4.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-11,CuIno,1.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-11,AnFre,10.0,2024,,,,WAS,37.125,-113.57
IVI003,2024-06-11,CxTar,1.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-11,CxEry,82.0,2024,False,False,False,IVI,37.168,-113.686
IVI003,2024-06-11,CxEry,7.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-11,CxApi,2.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-11,CxApi,2.0,2024,,,,IVI,37.168,-113.686
HUR009,2024-06-12,CxTar,2.0,2024,,,,HUR,37.16,-113.295
HUR009,2024-06-12,OcNig,3.0,2024,,,,HUR,37.16,-113.295
HUR009,2024-06-12,PsSig,10.0,2024,,,,HUR,37.16,-113.295
LAV001,2024-06-12,CxTar,15.0,2024,False,False,False,LAV,37.197,-113.274
LAV001,2024-06-12,AeVex,20.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-12,AnFra,9.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-12,AnFre,1.0,2024,,,,LAV,37.197,-113.274
LEE003,2024-06-12,CxTar,4.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-12,CxTar,2.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-12,CxEry,5.0,2024,False,False,False,LEE,37.23,-113.36
LEE003,2024-06-12,CxEry,5.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-12,AnFra,1.0,2024,,,,LEE,37.23,-113.36
NHA002,2024-06-12,CxTar,10.0,2024,False,False,False,NHA,37.485,-113.32
NHA002,2024-06-12,CuIno,3.0,2024,,,,NHA,37.485,-113.32
NHA002,2024-06-12,CuInc,1.0,2024,,,,NHA,37.485,-113.32
NHA003,2024-06-12,CxTar,3.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-12,CxEry,2.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-12,AnFre,8.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-12,AnFra,7.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-12,AeVex,8.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-12,OcVar,1.0,2024,,,,NHA,37.486,-113.321
SCL001,2024-06-18,CxTar,1.0,2024,,,,SCL,37.137,-113.653
SCL001,2024-06-18,CxTar,3.0,2024,,,,SCL,37.137,-113.653
SCL004,2024-06-18,CxTar,5.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-18,CxTar,1.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-18,CxEry,67.0,2024,False,False,False,SCL,37.149,-113.66
SCL004,2024-06-18,CxEry,13.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-18,CxPip/Qui,1.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-18,AnFre,19.0,2024,,,,SCL,37.149,-113.66
SCL004,2024-06-18,AnFre,15.0,2024,,,,SCL,37.149,-113.66
SCL005,2024-06-18,CxTar,1.0,2024,,,,SCL,37.14,-113.65
SGE002,2024-06-18,CxTar,8.0,2024,False,False,False,SGE,37.0977,-113.5685
SGE002,2024-06-18,CxEry,2.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-18,CuIno,6.0,2024,,,,SGE,37.0977,-113.5685
SGE003,2024-06-18,CxTar,14.0,2024,False,False,False,SGE,37.1177,-113.5582
SGE003,2024-06-18,CxEry,1.0,2024,,,,SGE,37.1177,-113.5582
SGE003,2024-06-18,AnFre,1.0,2024,,,,SGE,37.1177,-113.5582
SGE003,2024-06-18,AnFre,2.0,2024,,,,SGE,37.1177,-113.5582
SGE007,2024-06-18,CxEry,18.0,2024,False,False,False,SGE,37.085,-113.565
SGE007,2024-06-18,CxEry,4.0,2024,,,,SGE,37.085,-113.565
SGE007,2024-06-18,CxPip/Qui,1.0,2024,,,,SGE,37.085,-113.565
SGE008-2,2024-06-18,CxPip/Qui,1.0,2024,,,,SGE,37.143,-113.525
SGE009-2,2024-06-18,CxTar,2.0,2024,,,,SGE,37.088,-113.622
SGE013,2024-06-18,CxTar,1.0,2024,,,,SGE,37.135,-113.578
SGE013,2024-06-18,CxEry,2.0,2024,,,,SGE,37.135,-113.578
SGE013,2024-06-18,CxEry,2.0,2024,,,,SGE,37.135,-113.578
SGE013,2024-06-18,CxPip/Qui,2.0,2024,,,,SGE,37.135,-113.578
SGE014,2024-06-18,CxEry,48.0,2024,False,False,False,SGE,37.092,-113.582
SGE014,2024-06-18,AnFre,1.0,2024,,,,SGE,37.092,-113.582
SGE016,2024-06-18,CxTar,6.0,2024,False,False,False,SGE,37.1041,-113.5841
SGE016,2024-06-18,CxEry,1.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-18,CxPip/Qui,1.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-18,CuIno,2.0,2024,,,,SGE,37.1041,-113.5841
SGE016,2024-06-18,AnFre,4.0,2024,,,,SGE,37.1041,-113.5841
SGE017,2024-06-18,CxEry,73.0,2024,False,False,False,SGE,37.135,-113.605
SGE017,2024-06-18,CxEry,3.0,2024,,,,SGE,37.135,-113.605
SGE017,2024-06-18,CxPip/Qui,2.0,2024,,,,SGE,37.135,-113.605
SGE017,2024-06-18,CxPip/Qui,1.0,2024,,,,SGE,37.135,-113.605
SGE018,2024-06-18,CxTar,15.0,2024,False,False,False,SGE,37.07,-113.535
SPR002,2024-06-18,CxTar,3.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-18,CuIno,1.0,2024,,,,SPR,37.188,-113.327
SPR002,2024-06-18,AnFre,2.0,2024,,,,SPR,37.188,-113.327
VIR008,2024-06-18,CxTar,4.0,2024,,,,VIR,37.202,-113.254
WAS001,2024-06-18,CxTar,1.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-18,CxEry,2.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-18,AeVex,121.0,2024,,,,WAS,37.129,-113.505
WAS001,2024-06-18,AeVex,12.0,2024,,,,WAS,37.129,-113.505
WAS002,2024-06-18,CxTar,1.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-18,CxPip/Qui,2.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-18,AeVex,216.0,2024,,,,WAS,37.135,-113.515
WAS002,2024-06-18,AeVex,1.0,2024,,,,WAS,37.135,-113.515
WAS005,2024-06-18,CxTar,1.0,2024,,,,WAS,37.14,-113.49
WAS005,2024-06-18,CxEry,1.0,2024,,,,WAS,37.14,-113.49
WAS008,2024-06-18,CxEry,3.0,2024,,,,WAS,37.15,-113.47
WAS009,2024-06-18,CxTar,3.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-18,CxTar,1.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-18,CuIno,1.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-18,AnFra,1.0,2024,,,,WAS,37.125,-113.57
WAS009,2024-06-18,AnFre,8.0,2024,,,,WAS,37.125,-113.57
IVI003,2024-06-18,CxTar,3.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-18,CxTar,1.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-18,CxEry,27.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-18,CxEry,13.0,2024,,,,IVI,37.168,-113.686
IVI003,2024-06-18,AnFre,1.0,2024,,,,IVI,37.168,-113.686
LEE003,2024-06-19,CxTar,6.0,2024,False,False,False,LEE,37.23,-113.36
LEE003,2024-06-19,CxTar,1.0,2024,,,,LEE,37.23,-113.36
LEE003,2024-06-19,CxEry,3.0,2024,,,,LEE,37.23,-113.36
NHA003,2024-06-19,CxTar,39.0,2024,False,False,False,NHA,37.486,-113.321
NHA003,2024-06-19,CxEry,3.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-19,CuIno,4.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-19,CuIno,4.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-19,AnFre,24.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-19,AnFre,4.0,2024,,,,NHA,37.486,-113.321
NHA003,2024-06-19,AeVex,7.0,2024,,,,NHA,37.486,-113.321
HIL002,2024-06-20,CxTar,66.0,2024,False,False,False,HIL,37.001,-112.996
HIL002,2024-06-20,CxTar,3.0,2024,,,,HIL,37.001,-112.996
HIL002,2024-06-20,CuIno,12.0,2024,,,,HIL,37.001,-112.996
HIL002,2024-06-20,CuInc,2.0,2024,,,,HIL,37.001,-112.996
HIL002,2024-06-20,CuInc,1.0,2024,,,,HIL,37.001,-112.996
HIL002,2024-06-20,AnFre,2.0,2024,,,,HIL,37.001,-112.996
HIL002,2024-06-20,OcVar,1.0,2024,,,,HIL,37.001,-112.996
SR- HILDALE,2024-06-20,CxTar,46.0,2024,False,False,False,SR,37.1041,-113.5841
SR- HILDALE,2024-06-20,CxTar,5.0,2024,,,,SR,37.1041,-113.5841
SR- HILDALE,2024-06-20,CuIno,39.0,2024,,,,SR,37.1041,-113.5841
SR- HILDALE,2024-06-20,AnFre,4.0,2024,,,,SR,37.1041,-113.5841
SR- HILDALE,2024-06-20,AnFre,2.0,2024,,,,SR,37.1041,-113.5841
SR- HILDALE,2024-06-20,AnFra,2.0,2024,,,,SR,37.1041,-113.5841
HUR009,2024-06-20,AnFra,1.0,2024,,,,HUR,37.16,-113.295
LAV001,2024-06-20,CxTar,1.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,CxEry,1.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,AeVex,17.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,AeVex,1.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,OcNig,31.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,OcNig,1.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,PsSig,1.0,2024,,,,LAV,37.197,-113.274
LAV001,2024-06-20,AnFra,8.0,2024,,,,LAV,37.197,-113.274
HUR008,2024-06-25,AeVex,232.0,2024,,,,HUR,37.175,-113.3
HUR008,2024-06-25,AeVex,100.0,2024,,,,HUR,37.175,-113.3
SCL005,2024-06-25,CxTar,4.0,2024,,,,SCL,37.14,-113.65
SCL005,2024-06-25,CxThr,1.0,2024,,,,SCL,37.14,-113.65
SCL005,2024-06-25,CxPip/Qui,1.0,2024,,,,SCL,37.14,-113.65
SCL005,2024-06-25,AnFre,1.0,2024,,,,SCL,37.14,-113.65
SGE002,2024-06-25,CxEry,100.0,2024,False,False,False,SGE,37.0977,-113.5685
SGE002,2024-06-25,CxEry,100.0,2024,False,False,False,SGE,37.0977,-113.5685
SGE002,2024-06-25,CxEry,50.0,2024,False,False,False,SGE,37.0977,-113.5685
SGE002,2024-06-25,CxEry,8.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-25,CxTar,6.0,2024,False,False,False,SGE,37.0977,-113.5685
SGE002,2024-06-25,CxTar,3.0,2024,,,,SGE,37.0977,-113.5685
SGE002,2024-06-25,CuIno,20.0,2024,,,,SGE,37.0977,-113.5685
SGE003,2024-06-25,CxTar,13.0,2024,False,False,False,SGE,37.1177,-113.5582
SGE003,2024-06-25,CxTar,1.0,2024,,,,SGE,37.1177,-113.5582
SGE003,2024-06-25,CxEry,9.0,2024,False,False,False,SGE,37.1177,-113.5582
SGE003,2024-06-25,CxPip/Qui,2.0,2024,,,,SGE,37.1177,-113.5582
SGE003,2024-06-25,AnFra,1.0,2024,,,,SGE,37.1177,-113.5582
SGE003,2024-06-25,AnFre,3.0,2024,,,,SGE,37.1177,-113.5582
SGE007,2024-06-25,CxTar,3.0,2024,,,,SGE,37.085,-113.565
SGE007,2024-06-25,CxEry,17.0,2024,False,False,False,SGE,37.085,-113.565
SGE007,2024-06-25,CxEry,4.0,2024,,,,SGE,37.085,-113.565
SGE007,2024-06-25,CxPip/Qui,1.0,2024,,,,SGE,37.085,-113.565
